Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2010-02-06 00:00:00,1.2043,0.05173333333333333,243.05716666666666,4.96,4.633333333333334,0.0,11.083333333333334
2010-02-06 01:00:00,0.3129,0.0679,242.49166666666667,1.3066666666666669,0.0,0.0,0.6666666666666666
2010-02-06 02:00:00,0.31023333333333336,0.06763333333333334,243.46266666666668,1.2766666666666666,0.0,0.0,0.6666666666666666
2010-02-06 03:00:00,0.39183333333333337,0.13853333333333331,243.31933333333333,1.7366666666666668,0.0,1.05,1.2833333333333334
2010-02-06 04:00:00,0.36683333333333334,0.14506666666666668,243.90566666666666,1.5966666666666667,0.0,0.9166666666666666,0.6666666666666666
2010-02-06 05:00:00,0.296,0.042466666666666666,243.38416666666666,1.2,0.0,0.0,0.6666666666666666
2010-02-06 06:00:00,1.3405,0.07393333333333334,242.67766666666665,5.536666666666666,0.0,0.0,8.666666666666666
2010-02-06 07:00:00,2.4388,0.09053333333333334,240.0905,10.113333333333333,0.0,0.0,19.05
2010-02-06 08:00:00,1.4638666666666669,0.08043333333333333,239.30883333333335,6.093333333333333,0.0,0.0,18.2
2010-02-06 09:00:00,1.6270666666666667,0.14106666666666667,238.83133333333333,6.776666666666667,0.0,1.0833333333333333,18.133333333333333
2010-02-06 10:00:00,2.579733333333333,0.5475,236.99166666666667,11.139999999999999,0.0,7.766666666666667,18.55
2010-02-06 11:00:00,1.5258333333333334,0.24213333333333334,241.1038333333333,6.316666666666666,0.0,0.0,18.466666666666665
2010-02-06 12:00:00,1.5841666666666667,0.1822,241.922,6.54,0.0,0.0,18.6
2010-02-06 13:00:00,0.8588666666666666,0.26116666666666666,244.07233333333335,3.743333333333333,0.0,0.0,3.466666666666667
2010-02-06 14:00:00,1.8758666666666668,0.20523333333333332,242.48816666666667,7.8533333333333335,0.26666666666666666,15.116666666666667,5.116666666666666
2010-02-06 15:00:00,2.893133333333333,0.43333333333333335,242.50566666666666,12.09,8.566666666666666,6.083333333333333,19.333333333333332
2010-02-06 16:00:00,2.8207,0.5298666666666667,241.557,11.903333333333334,9.4,1.4166666666666667,17.4
2010-02-06 17:00:00,1.7378333333333333,0.38613333333333333,239.42333333333332,7.52,0.0,1.1333333333333333,10.916666666666666
2010-02-06 18:00:00,3.8774333333333333,0.41063333333333335,235.3185,16.636666666666667,12.433333333333334,1.1166666666666667,18.216666666666665
2010-02-06 19:00:00,3.8400000000000003,0.36333333333333334,238.01616666666666,16.523333333333333,14.433333333333334,1.1,18.083333333333332
2010-02-06 20:00:00,2.5582333333333334,0.21083333333333334,240.03416666666666,10.783333333333333,2.8,0.03333333333333333,18.3
2010-02-06 21:00:00,2.9883,0.15516666666666667,239.78316666666666,12.593333333333334,6.783333333333333,0.0,18.283333333333335
2010-02-06 22:00:00,2.8491,0.044566666666666664,241.654,11.696666666666665,0.0,0.0,19.133333333333333
2010-02-06 23:00:00,3.4749,0.07216666666666667,240.81066666666666,14.46,12.75,0.0,14.666666666666666
2010-02-07 00:00:00,1.0587,0.1214,244.50666666666666,4.366666666666666,7.033333333333333,0.0,0.6666666666666666
2010-02-07 01:00:00,1.0104333333333333,0.2401,243.0836666666667,4.343333333333334,9.183333333333334,1.2333333333333334,0.6666666666666666
2010-02-07 02:00:00,0.9769666666666666,0.18093333333333333,245.03783333333334,4.02,0.0,1.0333333333333334,10.233333333333333
2010-02-07 03:00:00,0.47159999999999996,0.07403333333333334,245.85683333333333,1.9,0.0,0.0,3.0833333333333335
2010-02-07 04:00:00,0.32003333333333334,0.06453333333333333,246.26983333333334,1.28,0.0,0.0,0.6833333333333333
2010-02-07 05:00:00,0.3263333333333333,0.0711,245.15366666666665,1.3133333333333332,0.0,0.0,0.6666666666666666
2010-02-07 06:00:00,0.31406666666666666,0.05583333333333333,244.92950000000002,1.2833333333333334,0.0,0.0,0.6833333333333333
2010-02-07 07:00:00,0.31606666666666666,0.055433333333333334,245.8118333333333,1.2666666666666666,0.0,0.0,0.6833333333333333
2010-02-07 08:00:00,1.5424,0.19676666666666667,243.69133333333332,6.446666666666667,0.0,1.2333333333333334,12.35
2010-02-07 09:00:00,1.3738,0.1892333333333333,241.2235,5.733333333333333,0.0,1.0166666666666666,7.8
2010-02-07 10:00:00,2.1901333333333333,0.1158,241.07666666666668,9.053333333333335,0.0,7.2,18.45
2010-02-07 11:00:00,0.6545666666666666,0.08753333333333332,242.43366666666668,2.76,0.0,0.0,6.1
2010-02-07 12:00:00,0.30593333333333333,0.07663333333333333,243.20033333333333,1.26,0.0,0.0,0.6666666666666666
2010-02-07 13:00:00,0.3344333333333333,0.1028,245.266,1.4066666666666667,0.0,0.0,0.6666666666666666
2010-02-07 14:00:00,1.1,0.09513333333333333,246.985,4.6,0.0,11.65,0.6833333333333333
2010-02-07 15:00:00,1.5921333333333334,0.18993333333333334,245.02700000000002,6.613333333333333,0.0,19.15,1.25
2010-02-07 16:00:00,0.7382000000000001,0.14716666666666667,240.63833333333332,3.146666666666667,0.0,1.75,0.65
2010-02-07 17:00:00,1.3357333333333334,0.12456666666666667,235.67166666666665,5.716666666666667,0.0,0.95,2.0
2010-02-07 18:00:00,2.4458333333333333,0.05973333333333333,238.57216666666667,10.323333333333332,6.05,0.15,9.066666666666666
2010-02-07 19:00:00,2.7607,0.1396,237.37266666666667,11.85,5.783333333333333,16.4,1.2
2010-02-07 20:00:00,1.9598333333333333,0.04806666666666667,239.33416666666665,8.17,7.833333333333333,0.0,0.65
2010-02-07 21:00:00,1.9004666666666667,0.05216666666666667,237.13683333333333,8.053333333333333,9.716666666666667,0.0,0.6333333333333333
2010-02-07 22:00:00,1.2999,0.06746666666666666,241.26716666666667,5.363333333333333,0.0,1.0333333333333334,6.683333333333334
2010-02-07 23:00:00,0.7668666666666667,0.15180000000000002,244.881,3.1733333333333333,0.0,1.15,6.216666666666667
2010-02-08 00:00:00,0.3189666666666666,0.0807,243.86316666666667,1.2966666666666666,0.0,0.18333333333333332,0.6666666666666666
2010-02-08 01:00:00,0.2975333333333333,0.05316666666666667,241.84533333333331,1.21,0.0,0.0,0.6666666666666666
2010-02-08 02:00:00,0.2959333333333333,0.05733333333333333,243.11416666666668,1.1866666666666668,0.0,0.0,0.6666666666666666
2010-02-08 03:00:00,0.34456666666666663,0.07423333333333333,243.8705,1.4200000000000002,0.0,0.0,1.2
2010-02-08 04:00:00,0.29763333333333336,0.05983333333333333,244.14233333333334,1.1966666666666665,0.0,0.0,0.6666666666666666
2010-02-08 05:00:00,0.3534,0.10843333333333334,243.82333333333332,1.5166666666666666,0.0,0.8833333333333333,0.6666666666666666
2010-02-08 06:00:00,1.0256333333333332,0.1658,243.881,4.326666666666667,0.0,1.1666666666666667,6.45
2010-02-08 07:00:00,2.7366333333333333,0.09396666666666667,239.50683333333333,11.386666666666667,0.0,0.2833333333333333,18.883333333333333
2010-02-08 08:00:00,1.7585000000000002,0.06586666666666667,241.24983333333333,7.21,0.0,0.0,18.5
2010-02-08 09:00:00,2.4481666666666664,0.08163333333333332,237.33316666666667,10.263333333333332,0.0,0.0,18.533333333333335
2010-02-08 10:00:00,2.6538,0.0531,241.10283333333334,10.973333333333333,0.0,0.0,18.483333333333334
2010-02-08 11:00:00,2.4104,0.0606,241.78483333333332,9.889999999999999,0.0,0.0,18.583333333333332
2010-02-08 12:00:00,2.959866666666667,0.19653333333333334,240.49416666666667,12.3,0.0,0.7333333333333333,18.383333333333333
2010-02-08 13:00:00,1.844,0.09976666666666666,241.2913333333333,7.586666666666667,0.0,1.15,19.066666666666666
2010-02-08 14:00:00,1.8216333333333334,0.14103333333333332,246.43216666666666,7.3533333333333335,0.0,0.48333333333333334,19.283333333333335
2010-02-08 15:00:00,1.7095666666666667,0.08256666666666666,246.78266666666664,6.86,0.0,0.0,19.333333333333332
2010-02-08 16:00:00,1.4102,0.0594,245.89466666666667,5.633333333333334,0.0,0.0,19.183333333333334
2010-02-08 17:00:00,1.7440333333333333,0.05843333333333334,242.29,7.13,0.0,0.0,18.65
2010-02-08 18:00:00,3.1123666666666665,0.09780000000000001,239.32783333333333,12.923333333333334,0.0,0.0,18.8
2010-02-08 19:00:00,3.1667,0.21616666666666667,239.3995,13.19,0.0,0.4166666666666667,18.833333333333332
2010-02-08 20:00:00,2.7671,0.19796666666666668,239.94050000000001,11.520000000000001,0.03333333333333333,1.1833333333333333,18.3
2010-02-08 21:00:00,3.1723333333333334,0.08610000000000001,238.75716666666668,13.243333333333334,9.416666666666666,0.7,18.133333333333333
2010-02-08 22:00:00,2.8746333333333336,0.08183333333333334,239.04533333333333,12.0,9.9,0.0,18.75
2010-02-08 23:00:00,1.5137,0.0569,242.75,6.163333333333333,0.0,0.0,18.716666666666665
2010-02-09 00:00:00,1.4945666666666668,0.06146666666666667,243.3995,6.069999999999999,0.0,0.0,18.816666666666666
2010-02-09 01:00:00,1.4285333333333334,0.04773333333333333,242.101,5.836666666666667,0.0,0.0,18.633333333333333
2010-02-09 02:00:00,1.4159,0.043000000000000003,242.91533333333334,5.76,0.0,0.0,18.75
2010-02-09 03:00:00,1.502,0.1522,244.16916666666665,6.126666666666667,0.0,1.0666666666666667,18.933333333333334
2010-02-09 04:00:00,1.4923333333333335,0.15646666666666667,243.79683333333332,6.069999999999999,0.0,1.0833333333333333,18.883333333333333
2010-02-09 05:00:00,1.1128666666666667,0.03903333333333334,244.43366666666668,4.533333333333333,0.0,0.0,13.8
2010-02-09 06:00:00,1.4158666666666666,0.07400000000000001,242.46616666666665,5.943333333333333,0.0,0.0,5.55
2010-02-09 07:00:00,2.3627,0.0872,239.93916666666667,9.786666666666667,0.0,0.0,18.9
2010-02-09 08:00:00,1.4901000000000002,0.091,240.597,6.15,0.0,0.0,18.4
2010-02-09 09:00:00,1.4689666666666668,0.0723,240.56266666666667,6.08,0.0,0.0,18.383333333333333
2010-02-09 10:00:00,1.6581333333333332,0.175,244.80266666666665,6.776666666666667,0.0,1.0,19.033333333333335
2010-02-09 11:00:00,1.5067333333333333,0.16746666666666668,244.33783333333335,6.159999999999999,0.0,1.0333333333333334,18.966666666666665
2010-02-09 12:00:00,1.6390333333333333,0.12133333333333333,244.74249999999998,6.716666666666667,0.0,0.0,19.566666666666666
2010-02-09 13:00:00,1.0387666666666666,0.07463333333333333,243.74566666666666,4.283333333333333,0.0,0.0,3.15
2010-02-09 14:00:00,0.7946333333333333,0.0754,248.08599999999998,3.1933333333333334,0.0,0.0,0.6833333333333333
2010-02-09 15:00:00,0.8088666666666666,0.05043333333333333,248.12316666666666,3.2366666666666664,0.0,0.0,0.7
2010-02-09 16:00:00,0.7048666666666666,0.05493333333333333,247.712,2.8433333333333333,0.0,0.0,0.6833333333333333
2010-02-09 17:00:00,0.8238333333333333,0.11993333333333332,244.15566666666666,3.3800000000000003,0.0,0.95,0.6666666666666666
2010-02-09 18:00:00,1.9943,0.17996666666666666,241.985,8.246666666666666,0.0,0.8833333333333333,3.7
2010-02-09 19:00:00,3.5046000000000004,0.20326666666666665,240.11416666666668,14.583333333333334,0.0,0.0,18.916666666666668
2010-02-09 20:00:00,2.7781000000000002,0.07803333333333334,239.57066666666665,11.56,0.4,0.0,18.833333333333332
2010-02-09 21:00:00,3.229133333333333,0.055466666666666664,240.36416666666668,13.423333333333334,9.9,0.0,18.366666666666667
2010-02-09 22:00:00,2.6368,0.061233333333333334,240.8961666666667,10.926666666666668,9.933333333333334,0.0,18.45
2010-02-09 23:00:00,2.0472333333333332,0.08703333333333332,242.59266666666664,8.396666666666667,0.0,0.8166666666666667,18.716666666666665
2010-02-10 00:00:00,1.5383666666666669,0.08413333333333334,241.364,6.326666666666667,0.0,0.7,18.516666666666666
2010-02-10 01:00:00,1.3825,0.05093333333333334,241.551,5.656666666666666,0.0,0.0,17.6
2010-02-10 02:00:00,0.3308666666666667,0.055266666666666665,243.86966666666666,1.41,0.0,0.0,0.6833333333333333
2010-02-10 03:00:00,0.31926666666666664,0.046000000000000006,245.35916666666665,1.3366666666666667,0.0,0.0,0.6666666666666666
2010-02-10 04:00:00,0.3342,0.0651,245.535,1.3933333333333333,0.0,0.0,0.6833333333333333
2010-02-10 05:00:00,0.37260000000000004,0.11296666666666667,246.7885,1.5633333333333332,0.0,0.9,0.6833333333333333
2010-02-10 06:00:00,1.3012881355932202,0.08830508474576271,244.23457627118646,5.437288135593221,0.0,0.576271186440678,6.932203389830509
2010-02-10 07:00:00,2.6748333333333334,0.0823,240.328,11.08,0.0,0.0,18.933333333333334
2010-02-10 08:00:00,1.8247333333333333,0.07943333333333333,239.73983333333334,7.553333333333333,0.0,0.0,18.266666666666666
2010-02-10 09:00:00,1.3734333333333335,0.07006666666666667,241.929,5.606666666666667,0.0,0.0,18.6
2010-02-10 10:00:00,1.3962666666666665,0.0903,239.63016666666667,5.803333333333333,0.0,0.0,18.266666666666666
2010-02-10 11:00:00,2.0897666666666668,0.17836666666666667,238.96266666666668,8.763333333333332,0.0,8.033333333333333,18.15
2010-02-10 12:00:00,1.6123,0.1515,241.6688333333333,6.683333333333334,0.0,1.0166666666666666,18.55
2010-02-10 13:00:00,1.8951333333333333,0.07003333333333334,242.84716666666665,7.85,0.0,23.1,3.4833333333333334
2010-02-10 14:00:00,0.9899333333333333,0.07646666666666667,244.41983333333334,4.253333333333333,0.0,11.25,0.6833333333333333
2010-02-10 15:00:00,0.6435,0.12993333333333335,246.06233333333333,2.6666666666666665,0.0,1.6,0.6666666666666666
2010-02-10 16:00:00,0.9285333333333334,0.13823333333333335,246.39266666666666,3.746666666666667,0.0,0.9666666666666667,0.6833333333333333
2010-02-10 17:00:00,1.4684666666666668,0.16436666666666666,243.43416666666664,6.073333333333333,0.0,0.0,9.133333333333333
2010-02-10 18:00:00,1.7703,0.0719,240.37366666666668,7.306666666666667,0.0,0.0,5.233333333333333
2010-02-10 19:00:00,1.6909666666666667,0.12586666666666668,240.04366666666667,7.013333333333334,0.0,0.0,0.65
2010-02-10 20:00:00,1.6769,0.15810000000000002,239.06,7.016666666666667,0.25,0.0,6.466666666666667
2010-02-10 21:00:00,2.8363,0.10703333333333333,237.06316666666666,11.906666666666666,9.866666666666667,0.85,17.883333333333333
2010-02-10 22:00:00,1.5488666666666666,0.09673333333333334,242.04416666666665,6.423333333333333,10.2,0.6166666666666667,1.6
2010-02-10 23:00:00,0.4314,0.0685,246.13,1.7366666666666668,0.0,0.0,0.6666666666666666
